 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,02/05/2019,Wan Chai,"Shop D on G/F, , No.0068-0076 Hennessy Road, Wan Chai, Hong Kong",-,-,"Approx. 1,300 sq.ft.","For Rent $120,000",@$92,Market,Latest Stock
 ,02/05/2019,To Kwa Wan,"Shop  on G/F, , No.0003 To Kwa Wan Road, To Kwa Wan, Kowloon",-,-,"Approx. 1,000 sq.ft.","For Rent $55,000",@$55,Market,Latest Stock
 ,02/05/2019,Sheung Wan,"No. 0168, Shun Tak Centre, China Merchants Tower, Connaught Road Central, Sheung Wan, Hong Kong",21,1,"Approx. 1,632 sq.ft.","For Rent $114,240",@$70,Market,Latest Stock
 ,02/05/2019,Wan Chai,"No. 0006-0008, Shui On Centre, Harbour Road, Wan Chai, Hong Kong",10,2,"Approx. 1,446 sq.ft.","For Rent $95,436",@$66,Market,Latest Stock
 ,02/05/2019,Tsim Sha Tsui East,"No. 0062, Wing On Plaza, Mody Road, Tsim Sha Tsui East, Kowloon",11,1,"Approx. 2,366 sq.ft.","For Rent $120,000",@$51,Market,Latest Stock
 ,02/05/2019,Mong Kok,"No. 0721-0725, Belgian Bank Building, Nathan Road, Mong Kok, Kowloon",5,2,Approx. 557 sq.ft.,"For Rent $19,500",@$35,Market,Latest Stock
 ,02/05/2019,Yuen Long,"No. 22, The Rainbow, Wang Yip Street South, Yuen Long, New Territories",7,22,Approx. 358 sq.ft.,"For Rent $11,456",@$32,Market,Latest Stock
 ,02/05/2019,San Po Kong,"No. 0035, Efficiency House, Tai Yau Street, San Po Kong, Kowloon",2,C01,"Approx. 1,320 sq.ft.","For Rent $22,440",@$17,Market,Latest Stock
 ,02/05/2019,North Point,"No. 0009, Jupiter Tower, Jupiter Street, North Point, Hong Kong",19,5,Approx. 453 sq.ft.,"For Rent $11,778",@$26,Market,Latest Stock
 ,02/05/2019,Kwai Chung,"No. 58-66, Roxy Industrial Centre, Tai Lin Pai Road, Kwai Chung, New Territories",14,A(17),Approx. 300 sq.ft.,"For Rent $3,750",@$13,Market,Latest Stock
 ,02/05/2019,Kwun Tong,"No. 0051, Southtex Building, Tsun Yip Street, Kwun Tong, Kowloon",3,K,Approx. 500 sq.ft.,"For Rent $3,500",@$7,Market,Latest Stock
