 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,31/05/2019,Kwun Tong,"No. 15-17, Montery Plaza, Chong Yip Street, Kwun Tong, Kowloon",33,B,"Approx. 2,130 sq.ft.","For Rent $67,500",@$32,Market,Latest Stock
 ,31/05/2019,Tsuen Wan,"Shop B(20) on G/F, & YARD, Ka Wah Building, No.0016-0022 Heung Wo Street, Tsuen Wan, New Territories",-,-,"Approx. 1,100 sq.ft.","For Rent $30,000",@$27,Market,Latest Stock
 ,31/05/2019,Jordan,"No. 0147, Po Yip Building (Jordan), Woosung Street, Jordan, Kowloon",18,A,Approx. 402 sq.ft.,"For Rent $12,000",@$30,Market,Latest Stock
 ,31/05/2019,Kwun Tong,"No. 0052-0056, COS Centre, Tsun Yip Street, Kwun Tong, Kowloon",2,F,"Approx. 1,426 sq.ft.","For Rent $42,780",@$30,Market,Latest Stock
 ,31/05/2019,Tsim Sha Tsui East,"No. 0001, Concordia Plaza, Science Museum Road, Tsim Sha Tsui East, Kowloon",8,14,"Approx. 2,327 sq.ft.","For Rent $88,426",@$38,Market,Latest Stock
 ,31/05/2019,Fanling,"No. 0035-0037, Mineron Centre, On Lok Mun Street, Fanling, New Territories",G,PHASE02,"Approx. 13,644 sq.ft.","For Rent $272,880",@$20,Market,Latest Stock
 ,31/05/2019,Fo Tan,"No. 0001-0007, Wah Wai Industrial Building (FT), Wo Heung Street, Fo Tan, New Territories",12,B02,Approx. 423 sq.ft.,"For Rent $6,500",@$15,Market,Latest Stock
 ,31/05/2019,Wong Chuk Hang,"No. 0026, Kin Teck Industrial Building, Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",10,(I01),Approx. 225 sq.ft.,"For Rent $4,900",@$22,Market,Latest Stock
 ,31/05/2019,Sham Shui Po,"Shop  on G/F, , No.0151 Ki Lung Street, Sham Shui Po, Kowloon",-,-,"Approx. 2,000 sq.ft.","For Rent $30,000",@$15,Market,Latest Stock
 ,31/05/2019,Sham Shui Po,"Shop B1 on G/F, , No.0153-0155 Ki Lung Street, Sham Shui Po, Kowloon",-,-,Approx. 200 sq.ft.,"For Rent $18,000",@$90,Market,Latest Stock
