 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,15/01/2019,Central,"Shop D on G/F, , Siu Ying Commercial Building, No.0151-0155 Queen's Road Central, Central, Hong Kong",-,-,Approx. 500 sq.ft.,"For Rent $45,000",@$90,Market,Latest Stock
 ,15/01/2019,Happy Valley,"Shop  on G/F, , No.0005 Yuen Yuen Street, Happy Valley, Hong Kong",-,-,"Approx. 1,210 sq.ft.","For Rent $68,000",@$56,Market,Latest Stock
 ,15/01/2019,Central,"No. 0099, The Center, Queen's Road Central, Central, Hong Kong",51,5,"Approx. 2,012 sq.ft.","For Rent $191,140",@$95,Market,Latest Stock
 ,15/01/2019,Central,"No. 0069, Hoseinee House, Wyndham Street, Central, Hong Kong",6,2,"Approx. 1,187 sq.ft.","For Rent $45,498",@$38,Market,Latest Stock
 ,15/01/2019,Sheung Wan,"No. 0268, Shum Tower, Des Voeux Road Central, Sheung Wan, Hong Kong",18,WF,"Approx. 1,223 sq.ft.","For Rent $44,028",@$36,Market,Latest Stock
 ,15/01/2019,Kowloon Bay,"No. 0002, Pacific Trade Centre, Kai Hing Road, Kowloon Bay, Kowloon",16,"14,15","Approx. 6,397 sq.ft.","For Rent $83,161",@$13,Market,Latest Stock
 ,15/01/2019,Hung Hom,"No. 0041, Kaiser Estate Phase I, Man Yue Street, Hung Hom, Kowloon",9,D(05),"Approx. 1,150 sq.ft.","For Rent $17,500",@$15,Market,Latest Stock
 ,15/01/2019,Kwun Tong,"No. 0055, Hoi Luen Industrial Centre Block A, Hoi Yuen Road, Kwun Tong, Kowloon",5,16,Approx. 859 sq.ft.,"For Rent $16,321",@$19,Market,Latest Stock
 ,15/01/2019,Jordan,"Shop A & B on G/F, , Hong Yuen Court, No.0001-0005 Tak Shing Street, Jordan, Kowloon",-,-,"Approx. 5,500 sq.ft.","For Rent $240,000",@$44,Land Registry,Latest Stock
 ,15/01/2019,Kwai Hing,"Shop 1 on G/F, , Man Shing Bldg. (Kwai Hing), No.0041-0045 Kwong Fai Cir, Kwai Hing, New Territories",-,-,Approx. 360 sq.ft.,"For Rent $30,000",@$83,Market,Latest Stock
 ,15/01/2019,To Kwa Wan,"Shop B on G/F, , No.0010-0016 Kowloon City Road, To Kwa Wan, Kowloon",-,-,"Approx. 1,950 sq.ft.","For Rent $55,000",@$28,Market,Latest Stock
 ,15/01/2019,Causeway Bay,"Shop  on G/F, , No.0019 Lan Fong Road, Causeway Bay, Hong Kong",-,-,"Approx. 1,500 sq.ft.","For Rent $240,000",@$160,Market,Latest Stock
 ,15/01/2019,Wan Chai,"Shop 2 on G/F, , No.0160-0174 Lockhart Road, Wan Chai, Hong Kong",-,-,Approx. 550 sq.ft.,"For Rent $130,000",@$236,Market,Latest Stock
 ,15/01/2019,North Point,"No. 0088, 88 Hing Fat Street, Hing Fat Street, North Point, Hong Kong",17,2,"Approx. 1,350 sq.ft.","For Rent $52,650",@$39,Market,Latest Stock
 ,15/01/2019,Kowloon Bay,"No. 0008, Mega Cube, Wang Kwong Road, Kowloon Bay, Kowloon",6,1,Approx. 989 sq.ft.,"For Rent $22,747",@$23,Market,Latest Stock
 ,15/01/2019,Central,"No. 0001, 1 Duddell Street, Duddell Street, Central, Hong Kong",21,1,"Approx. 1,405 sq.ft.","For Rent $110,000",@$78,Market,Latest Stock
 ,15/01/2019,Wong Chuk Hang,"No. 0041, 41 Heung Yip Road, Heung Yip Road, Wong Chuk Hang, Hong Kong",9,13-14,Approx. 990 sq.ft.,"For Rent $25,740",@$26,Market,Latest Stock
 ,15/01/2019,Central,"No. 0030, New California Tower, D'Aguilar Street, Central, Hong Kong",8,WF,"Approx. 5,875 sq.ft.","For Rent $450,025",@$77,Market,Latest Stock
 ,15/01/2019,Cheung Sha Wan,"No. 0007, Saxon Tower, Cheung Shun Street, Cheung Sha Wan, Kowloon",10,7,Approx. 870 sq.ft.,"For Rent $20,880",@$24,Market,Latest Stock
 ,15/01/2019,North Point,"No. 0108, 108 Java Road Commercial Centre, Java Road, North Point, Hong Kong",9,1,Approx. 731 sq.ft.,"For Rent $17,544",@$24,Market,Latest Stock
 ,17/06/2019,Hung Hom,"No. 0018-0022, One Harbourfront, Tak Fung Street, Hung Hom, Kowloon",25,W/F,"Approx. 21,073 sq.ft.","For Rent $737,555",@$35,Market,Latest Stock
 ,17/06/2019,Kwun Tong,"No. 0036, Ricky Centre, Chong Yip Street, Kwun Tong, Kowloon",13,3,Approx. 374 sq.ft.,"For Rent $9,000",@$24,Market,Latest Stock
 ,17/06/2019,Quarry Bay,"No. 0028, Eastern Harbour Centre, Hoi Chak Street, Quarry Bay, Hong Kong",11,8,"Approx. 1,714 sq.ft.","For Rent $38,000",@$22,Market,Latest Stock
 ,17/06/2019,Siu Sai Wan,"No. 0005, Wah Shing Centre (SSW), Fung Yip Street, Siu Sai Wan, Hong Kong",11,C,"Approx. 4,620 sq.ft.","For Rent $46,200",@$10,Market,Latest Stock
 ,17/06/2019,Siu Sai Wan,"No. 0012, Cheung Yick Industrial Building, On Yip Street, Siu Sai Wan, Hong Kong",9,A(15),Approx. 628 sq.ft.,"For Rent $9,000",@$14,Market,Latest Stock
 ,17/06/2019,Kwun Tong,"No. 0099, How Ming Factory Building, How Ming Street, Kwun Tong, Kowloon",10,W/F,"Approx. 18,000 sq.ft.","For Rent $225,500",@$13,Land Registry,Latest Stock
 ,17/06/2019,Tai Kok Tsui,"No. 128, KHORA, Bedford Road, Tai Kok Tsui, Kowloon",7,1,Approx. 307 sq.ft.,"For Rent $7,680",@$25,Market,Latest Stock
 ,17/06/2019,Tai Kok Tsui,"No. 128, KHORA, Bedford Road, Tai Kok Tsui, Kowloon",19,11,Approx. 394 sq.ft.,"For Rent $9,000",@$23,Market,Latest Stock
 ,17/06/2019,Mong Kok,"Shop F 52 on 1/F, Argyle Centre, No.0688 Nathan Road, Mong Kok, Kowloon",-,-,Approx. 315 sq.ft.,"For Rent $42,000",@$133,Market,Latest Stock
 ,17/06/2019,Tsim Sha Tsui East,"No. 0066, Tsim Sha Tsui Centre, Mody Road, Tsim Sha Tsui East, Kowloon",06E&W,05(W)&14(E),"Approx. 10,142 sq.ft.","For Rent $557,810",@$55,Market,Latest Stock
 ,17/06/2019,Tsim Sha Tsui Central,"No. 0046, Winning Commercial Building, Hillwood Road, Tsim Sha Tsui Central, Kowloon",8,7,Approx. 387 sq.ft.,"For Rent $13,000",@$34,Market,Latest Stock
 ,17/06/2019,Tsim Sha Tsui East,"No. 0014, New Mandarin Plaza Tower A, Science Museum Road, Tsim Sha Tsui East, Kowloon",11,14-15,"Approx. 1,746 sq.ft.","For Rent $57,618",@$33,Market,Latest Stock
 ,17/06/2019,Causeway Bay,"No. 0002-0022, V Point, Unknown, Causeway Bay, Hong Kong",30,WF,"Approx. 4,470 sq.ft.","For Rent $300,000",@$67,Market,Latest Stock
 ,17/06/2019,Hung Hom,"No. 0018-0022, Two Harbourfront, Tak Fung Street, Hung Hom, Kowloon",13,01-07A,"Approx. 11,487 sq.ft.","For Rent $344,610",@$30,Market,Latest Stock
 ,17/06/2019,Hung Hom,"No. 0018-0022, Two Harbourfront, Tak Fung Street, Hung Hom, Kowloon",20,W/F,"Approx. 17,251 sq.ft.","For Rent $672,789",@$39,Market,Latest Stock
 ,16/06/2019,Wan Chai,"No. 0353, Sunshine Plaza(WanChai), Lockhart Road, Wan Chai, Hong Kong",16,WF,"Approx. 4,764 sq.ft.","For Rent $175,000",@$37,Land Registry,Latest Stock
 ,16/06/2019,Cheung Sha Wan,"No. 0009, 9 Wing Hong Street, Wing Hong Street, Cheung Sha Wan, Kowloon",15,10,Approx. 846 sq.ft.,"For Rent $19,458",@$23,Market,Latest Stock
 ,15/06/2019,Mong Kok,"Shop 07(92) on G/F, , No.0060-0104 Soy Street, Mong Kok, Kowloon",-,-,"Approx. 1,000 sq.ft.","For Rent $155,000",@$155,Market,Latest Stock
 ,15/06/2019,San Po Kong,"No. 0192/0198, Wong King Industrial Building, Choi Hung Road, San Po Kong, Kowloon",12,C28,Approx. 315 sq.ft.,"For Rent $6,500",@$21,Market,Latest Stock
 ,15/06/2019,San Po Kong,"No. 0033, San Po Kong Plaza, Shung Ling Street, San Po Kong, Kowloon",1,B31,Approx. 278 sq.ft.,"For Rent $7,800",@$28,Market,Latest Stock
 ,25/02/2019,Kwun Tong,"No. 0070, Lee On Industrial Building, Hung To Road, Kwun Tong, Kowloon",11,(13),Approx. 316 sq.ft.,"For Rent $5,700",@$18,Market,Latest Stock
