 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,30/04/2019,Central,"No. 0009, Nine Queen's Road Central, Queen's Road Central, Central, Hong Kong",16,3,"Approx. 2,340 sq.ft.","For Rent $223,000",@$95,Land Registry,Latest Stock
 ,30/04/2019,Kwun Tong,"No. 0472-0484, Kwun Tong Industrial Centre Block 1, Kwun Tong Road, Kwun Tong, Kowloon",4,H-J,"Approx. 3,627 sq.ft.","For Rent $63,473",@$18,Market,Latest Stock
 ,30/04/2019,Kwun Tong,"No. 0472-0484, Kwun Tong Industrial Centre Block 1, Kwun Tong Road, Kwun Tong, Kowloon",4,J,"Approx. 2,042 sq.ft.","For Rent $35,735",@$18,Market,Latest Stock
 ,30/04/2019,Kwun Tong,"No. 0020, East Sun Industrial Building, Shing Yip Street, Kwun Tong, Kowloon",6,B(07),Approx. 300 sq.ft.,"For Rent $4,300",@$14,Market,Latest Stock
 ,30/04/2019,Fo Tan,"No. 0019-0025, Universal Industrial Centre, Shan Mei Street, Fo Tan, New Territories",5,C(03),Approx. 595 sq.ft.,"For Rent $8,500",@$14,Market,Latest Stock
 ,30/04/2019,Kwai Chung,"No. 0167-0175, Kingsway Industrial Building I, Wo Yi Hop Road, Kwai Chung, New Territories",9,A,"Approx. 3,932 sq.ft.","For Rent $36,017",@$9,Market,Latest Stock
 ,30/04/2019,Shek Mun,"No. 0003, Delta House, On Yiu Street, Shek Mun, New Territories",7,8,Approx. 756 sq.ft.,"For Rent $18,900",@$25,Market,Latest Stock
 ,30/04/2019,Tsuen Wan,"No. 1, Grand City Plaza, Sai Lau Kok Road, Tsuen Wan, New Territories",12,6,Approx. 611 sq.ft.,"For Rent $12,220",@$20,Land Registry,Latest Stock
 ,30/04/2019,Mong Kok,"Shop 01 on G/F, , No.0003-0005 Fa Yuen Street, Mong Kok, Kowloon",-,-,"Approx. 1,075 sq.ft.","For Rent $180,000",@$167,Land Registry,Latest Stock
 ,30/04/2019,Tai Po,"Shop 04 on G/F, , Mee Tak Bldg, No.0027-0043 Kwong Fuk Road, Tai Po, New Territories",-,-,"Approx. 3,800 sq.ft.","For Rent $190,000",@$50,Market,Latest Stock
 ,30/04/2019,Shatin,"Unit 310-313,315-317 on 3/F, Kings Wing Plaza II, No.0001 On Kwan Street, Shatin, New Territories",-,-,"Approx. 8,720 sq.ft.","For Rent $279,040",@$32,Market,Latest Stock
 ,30/04/2019,Sheung Wan,"Shop 3 on G/F, , Welland Building, No.0350-0368 Queen's Road Central, Sheung Wan, Hong Kong",-,-,Approx. 650 sq.ft.,"For Rent $100,000",@$154,Market,Latest Stock
 ,30/04/2019,Causeway Bay,"No. 0009, Honest Building, Leighton Road, Causeway Bay, Hong Kong",15,WF,"Approx. 1,964 sq.ft.","For Rent $76,596",@$39,Market,Latest Stock
 ,30/04/2019,San Po Kong,"No. 0009, Artisan Hub, Luk Hop Street, San Po Kong, Kowloon",7,WF,"Approx. 5,564 sq.ft.","For Rent $122,408",@$22,Market,Latest Stock
 ,30/04/2019,Mong Kok,"No. 0002, Ho King Commercial Centre, Fa Yuen Street, Mong Kok, Kowloon",1,7,Approx. 150 sq.ft.,"For Rent $8,500",@$57,Market,Latest Stock
 ,30/04/2019,Mong Kok,"No. 0042, Wealth Commercial Centre, Kwong Wa Street, Mong Kok, Kowloon",16,2,Approx. 405 sq.ft.,"For Rent $10,000",@$25,Market,Latest Stock
 ,30/04/2019,Tsim Sha Tsui Central,"No. 0020-0022, Carnarvon Plaza, Unknown, Tsim Sha Tsui Central, Kowloon",14,5,"Approx. 1,886 sq.ft.","For Rent $84,870",@$45,Market,Latest Stock
 ,30/04/2019,Wan Chai,"No. 0382, Chuang's Enterprises Building, Lockhart Road, Wan Chai, Hong Kong",3,WF,"Approx. 4,598 sq.ft.","For Rent $185,000",@$40,Land Registry,Latest Stock
 ,30/04/2019,Kwun Tong,"No. 0018, New East Sun Industrial Building, Shing Yip Street, Kwun Tong, Kowloon",6,A30,Approx. 300 sq.ft.,"For Rent $4,700",@$16,Market,Latest Stock
 ,30/04/2019,Kwai Chung,"No. 40-52, Kwai Cheong Centre, Kwai Cheong Road, Kwai Chung, New Territories",14,03&04,"Approx. 2,109 sq.ft.","For Rent $31,635",@$15,Market,Latest Stock
 ,02/03/2019,Tuen Mun,"No. 0006, Hang Wai Industrial Centre Block B, Kin Tai Street, Tuen Mun, New Territories",6,4,"Approx. 1,401 sq.ft.","For Rent $16,000",@$11,Market,Latest Stock
 ,02/03/2019,Central,"Shop  on LG/F, No.0012 Gough Street, Central, Hong Kong",-,-,Approx. 700 sq.ft.,"For Rent $70,000",@$100,Market,Latest Stock
 ,02/03/2019,Kwun Tong,"Shop E01 on G/F, , Kwun Tong Industrial Centre Block 1, No.0472-0484 Kwun Tong Road, Kwun Tong, Kowloon",-,-,Approx. 200 sq.ft.,"For Rent $28,000",@$140,Market,Latest Stock
 ,02/03/2019,Wan Chai,"No. 0026, China Resources Building, Harbour Road, Wan Chai, Hong Kong",27,8,"Approx. 1,332 sq.ft.","For Rent $95,904",@$72,Market,Latest Stock
