 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,01/11/2019,Hung Hom,"No. 0021, Eldex Industrial Building, Ma Tau Wai Road, Hung Hom, Kowloon",7,C,"Approx. 6,879 sq.ft.","For Rent $82,548",@$12,Market,Latest Stock
 ,01/11/2019,Cheung Sha Wan,"No. 0002-0004, Sun Cheong Industrial Building, Cheung Yee Street, Cheung Sha Wan, Kowloon",9,05(B),"Approx. 2,400 sq.ft.","For Rent $48,000",@$20,Market,Latest Stock
 ,01/11/2019,Jordan,"No. 0083, Austin Plaza, Austin Road, Jordan, Kowloon",11,1,Approx. 576 sq.ft.,"For Rent $16,704",@$29,Market,Latest Stock
 ,01/11/2019,Cheung Sha Wan,"No. 55, Kimberland Centre, Wing Hong Street, Cheung Sha Wan, Kowloon",7,2,Approx. 899 sq.ft.,"For Rent $17,980",@$20,Market,Latest Stock
 ,01/11/2019,Cheung Sha Wan,"No. 0041, Wui Wah Factory Building, Wing Hong Street, Cheung Sha Wan, Kowloon",5,C21,Approx. 400 sq.ft.,"For Rent $5,500",@$14,Market,Latest Stock
 ,01/11/2019,Hung Hom,"No. 0002G, Hang Fung Industrial Building 1, Hok Yuen Street, Hung Hom, Kowloon",7,D01(18),Approx. 138 sq.ft.,"For Rent $4,800",@$35,Market,Latest Stock
 ,01/11/2019,Hung Hom,"No. 0002G, Hang Fung Industrial Building 1, Hok Yuen Street, Hung Hom, Kowloon",7,D01(16),Approx. 135 sq.ft.,"For Rent $4,500",@$33,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 43-45, Core45, Tsun Yip Street, Kwun Tong, Kowloon",8,2,Approx. 922 sq.ft.,"For Rent $23,972",@$26,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 43-45, Core45, Tsun Yip Street, Kwun Tong, Kowloon",8,10,Approx. 745 sq.ft.,"For Rent $14,900",@$20,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 43-45, Core45, Tsun Yip Street, Kwun Tong, Kowloon",8,15,Approx. 732 sq.ft.,"For Rent $14,640",@$20,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 43-45, Core45, Tsun Yip Street, Kwun Tong, Kowloon",1,2,Approx. 897 sq.ft.,"For Rent $24,219",@$27,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 0019, On Cheong Factory Building, Tai Yip Street, Kwun Tong, Kowloon",8,11,Approx. 150 sq.ft.,"For Rent $2,400",@$16,Market,Latest Stock
 ,01/11/2019,Cheung Sha Wan,"No. 55, Kimberland Centre, Wing Hong Street, Cheung Sha Wan, Kowloon",11,5,Approx. 934 sq.ft.,"For Rent $16,800",@$18,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 0019-0021, Shing Yip Industrial Building, Shing Yip Street, Kwun Tong, Kowloon",6,2,Approx. 663 sq.ft.,"For Rent $12,800",@$19,Market,Latest Stock
 ,01/11/2019,Cheung Sha Wan,"No. 0041, Wui Wah Factory Building, Wing Hong Street, Cheung Sha Wan, Kowloon",1,C(13),Approx. 500 sq.ft.,"For Rent $7,500",@$15,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 0082, On Tai Factory Building, Hung To Road, Kwun Tong, Kowloon",3,B26,Approx. 64 sq.ft.,"For Rent $1,900",@$30,Market,Latest Stock
 ,01/11/2019,Hung Hom,"No. 0002G, Hang Fung Industrial Building 1, Hok Yuen Street, Hung Hom, Kowloon",7,D01(06),Approx. 125 sq.ft.,"For Rent $4,500",@$36,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 43-45, Core45, Tsun Yip Street, Kwun Tong, Kowloon",1,3,Approx. 885 sq.ft.,"For Rent $23,895",@$27,Market,Latest Stock
 ,01/11/2019,Kwai Chung,"No. 8-10, Wah Tat Industrial Centre B, Wah Sing Street, Kwai Chung, New Territories",16,4,"Approx. 1,422 sq.ft.","For Rent $12,800",@$9,Market,Latest Stock
 ,01/11/2019,Kwun Tong,"No. 0137, Pan Asia Centre, Wai Yip Street, Kwun Tong, Kowloon",3,2,"Approx. 1,525 sq.ft.","For Rent $25,925",@$17,Market,Latest Stock
 ,30/04/2019,Tsim Sha Tsui,"Shop  on 12/F, No.0040-0040A Kimberley Road, Tsim Sha Tsui, Kowloon",-,-,"Approx. 1,610 sq.ft.","For Rent $54,700",@$34,Market,Latest Stock
 ,30/04/2019,Sham Shui Po,"Shop 5 on G/F, , No.0123 Fuk Wa Street, Sham Shui Po, Kowloon",-,-,Approx. 580 sq.ft.,"For Rent $48,000",@$83,Market,Latest Stock
 ,30/04/2019,Sham Shui Po,"Shop 4,5 on G/F, G/F, No.0413 Castle Peak Rd, Sham Shui Po, Kowloon",-,-,"Approx. 2,000 sq.ft.","For Rent $120,000",@$60,Market,Latest Stock
 ,30/04/2019,Tsim Sha Tsui Central,"No. 0038-0040, Golden Dragon Centre, Cameron Road, Tsim Sha Tsui Central, Kowloon",12,5,Approx. 703 sq.ft.,"For Rent $22,496",@$32,Market,Latest Stock
 ,30/04/2019,Kowloon Station,"No. 0001, International Commerce Centre, Austin Road West, Kowloon Station, Kowloon",66,01 & 07-08,"Approx. 11,712 sq.ft.",For Rent $1.19M,@$102,Market,Latest Stock
 ,30/04/2019,Central,"No. 0099, The Center, Queen's Road Central, Central, Hong Kong",36,6,"Approx. 1,625 sq.ft.","For Rent $146,250",@$90,Market,Latest Stock
 ,30/04/2019,Mong Kok,"No. 0998, Officeplus @mong Kok, Canton Road, Mong Kok, Kowloon",16,B,Approx. 560 sq.ft.,"For Rent $20,800",@$37,Market,Latest Stock
 ,30/04/2019,Wan Chai,"No. 0300, Kiu Fu Commercial Building, Lockhart Road, Wan Chai, Hong Kong",21,WF,"Approx. 2,135 sq.ft.","For Rent $64,000",@$30,Market,Latest Stock
 ,30/04/2019,Mong Kok,"No. 0688, Argyle Centre Phase I, Nathan Road, Mong Kok, Kowloon",11,10A,"Approx. 1,162 sq.ft.","For Rent $63,910",@$55,Market,Latest Stock
 ,30/04/2019,Mong Kok,"No. 0039-0055, Golden Era Plaza, Sai Yee Street, Mong Kok, Kowloon",10,11A,Approx. 260 sq.ft.,"For Rent $10,660",@$41,Market,Latest Stock
 ,30/04/2019,Causeway Bay,"No. 0054, Prosperous Commercial Building, Jardine's Bazaar, Causeway Bay, Hong Kong",16,D,Approx. 724 sq.ft.,"For Rent $26,788",@$37,Market,Latest Stock
 ,30/04/2019,Causeway Bay,"No. 0006-0016, Emperor Watch And Jewellery Centre, Unknown, Causeway Bay, Hong Kong",23,WF,"Approx. 4,718 sq.ft.","For Rent $235,900",@$50,Market,Latest Stock
 ,30/04/2019,Tsuen Wan,"No. 1, Grand City Plaza, Sai Lau Kok Road, Tsuen Wan, New Territories",12,6,Approx. 611 sq.ft.,"For Rent $12,220",@$20,Land Registry,Latest Stock
 ,30/04/2019,Hung Hom,"No. 0039, Hunghom Commercial Centre A, Ma Tau Wai Road, Hung Hom, Kowloon",5,05(B),Approx. 900 sq.ft.,"For Rent $15,000",@$17,Market,Latest Stock
 ,30/04/2019,Fo Tan,"No. 0031-0041, Wah Lok Industrial Centre Block B, Shan Mei Street, Fo Tan, New Territories",9,31,Approx. 854 sq.ft.,"For Rent $12,000",@$14,Market,Latest Stock
 ,30/04/2019,Tai Kok Tsui,"No. 9, Walnut 9, Walnut Street, Tai Kok Tsui, Kowloon",16,5,Approx. 357 sq.ft.,"For Rent $9,000",@$25,Market,Latest Stock
 ,30/04/2019,Fo Tan,"No. 0018-0024, Shatin Galleria, Shan Mei Street, Fo Tan, New Territories",10,15&19,"Approx. 1,212 sq.ft.","For Rent $21,816",@$18,Market,Latest Stock
 ,30/04/2019,Fo Tan,"No. 0018-0024, Shatin Galleria, Shan Mei Street, Fo Tan, New Territories",8,18A&B,"Approx. 1,411 sq.ft.","For Rent $25,398",@$18,Market,Latest Stock
 ,30/04/2019,Tsuen Wan,"No. 1, Grand City Plaza, Sai Lau Kok Road, Tsuen Wan, New Territories",12,6,Approx. 611 sq.ft.,"For Rent $12,220",@$20,Land Registry,Latest Stock
 ,30/04/2019,Kowloon Bay,"No. 0019, Kenning Industrial Building, Wang Hoi Road, Kowloon Bay, Kowloon",11,9,Approx. 769 sq.ft.,"For Rent $15,000",@$20,Market,Latest Stock
 ,05/09/2019,Tsuen Wan,"No. 11, One Midtown, Hoi Shing Road, Tsuen Wan, New Territories",10,20,Approx. 851 sq.ft.,"For Rent $15,000",@$18,Market,Latest Stock
 ,05/09/2019,Kowloon Bay,"No. 8, Megacube, Wang Kwong Road, Kowloon Bay, Kowloon",8,3,Approx. 820 sq.ft.,"For Rent $16,000",@$20,Market,Latest Stock
 ,05/09/2019,Kwun Tong,"No. 0010, Yip Win Factory Building, Tsun Yip Lane, Kwun Tong, Kowloon",13,C,Approx. 352 sq.ft.,"For Rent $9,500",@$27,Market,Latest Stock
 ,05/09/2019,Tuen Mun,"Shop L3-O4T on , Waldorf Garden, No.0001 Tuen Lee Street, Tuen Mun, New Territories",-,-,Approx. 387 sq.ft.,"For Rent $81,300",@$210,Market,Latest Stock
 ,05/09/2019,Sham Shui Po,"No. 0021, Cheung Fung Building, Cheung Sha Wan Road, Sham Shui Po, Kowloon",6,1,Approx. 400 sq.ft.,"For Rent $8,900",@$22,Market,Latest Stock
 ,05/09/2019,Sheung Wan,"No. 0367-0375, The L. Plaza (QRC), Queen's Road Central, Sheung Wan, Hong Kong",12,6,Approx. 718 sq.ft.,"For Rent $23,694",@$33,Market,Latest Stock
 ,05/09/2019,Sheung Wan,"No. 0367-0375, The L. Plaza (QRC), Queen's Road Central, Sheung Wan, Hong Kong",4,06A,Approx. 502 sq.ft.,"For Rent $15,562",@$31,Market,Latest Stock
 ,05/09/2019,Cheung Sha Wan,"No. 0010, Billion Plaza II, Cheung Yue Street, Cheung Sha Wan, Kowloon",26,A-B,"Approx. 5,553 sq.ft.","For Rent $170,200",@$31,Land Registry,Latest Stock
 ,05/09/2019,Kwun Tong,"No. 0404, Selwyn Factory Building, Kwun Tong Road, Kwun Tong, Kowloon",10,E,"Approx. 1,732 sq.ft.","For Rent $16,000",@$9,Market,Latest Stock
 ,05/09/2019,Fo Tan,"No. 0061-0063, Yale Industrial Centre, Au Pui Wan Street, Fo Tan, New Territories",9,16,Approx. 919 sq.ft.,"For Rent $10,800",@$12,Market,Latest Stock
 ,05/09/2019,Fo Tan,"No. 0045-0047, Haribest Industrial Building, Au Pui Wan Street, Fo Tan, New Territories",15,S,Approx. 511 sq.ft.,"For Rent $8,200",@$16,Market,Latest Stock
 ,05/09/2019,Sham Shui Po,"No. 0021, Cheung Fung Building, Cheung Sha Wan Road, Sham Shui Po, Kowloon",6,3,Approx. 400 sq.ft.,"For Rent $8,900",@$22,Market,Latest Stock
 ,05/09/2019,Sham Shui Po,"No. 0021, Cheung Fung Building, Cheung Sha Wan Road, Sham Shui Po, Kowloon",2,5,Approx. 660 sq.ft.,"For Rent $14,500",@$22,Market,Latest Stock
 ,05/09/2019,Kowloon Bay,"No. 0008, Mega Cube, Wang Kwong Road, Kowloon Bay, Kowloon",3,16,Approx. 669 sq.ft.,"For Rent $16,725",@$25,Market,Latest Stock
 ,05/09/2019,Sheung Wan,"No. 0367-0375, The L. Plaza (QRC), Queen's Road Central, Sheung Wan, Hong Kong",16,3,Approx. 265 sq.ft.,"For Rent $9,540",@$36,Market,Latest Stock
 ,05/09/2019,Kwun Tong,"No. 0055, Hoi Luen Industrial Centre Block B, Hoi Yuen Road, Kwun Tong, Kowloon",8,07(A),"Approx. 1,800 sq.ft.","For Rent $23,000",@$13,Market,Latest Stock
 ,05/09/2019,Kwun Tong,"No. 0396, Everest Industrial Centre, Kwun Tong Road, Kwun Tong, Kowloon",10,N,Approx. 719 sq.ft.,"For Rent $14,000",@$19,Market,Latest Stock
 ,05/09/2019,Shek Mun,"No. 0011, Topsail Plaza, On Sum Street, Shek Mun, New Territories",1,1,"Approx. 2,321 sq.ft.","For Rent $40,000",@$17,Market,Latest Stock
 ,05/09/2019,San Po Kong,"No. 0108-0110, Chiu Tat Factory Building, King Fuk Street, San Po Kong, Kowloon",3,A(10),Approx. 330 sq.ft.,"For Rent $6,000",@$18,Market,Latest Stock
 ,05/09/2019,Hung Hom,"No. 0069A, Nan On Commercial Building, Wuhu Street, Hung Hom, Kowloon",9,3,Approx. 559 sq.ft.,"For Rent $14,534",@$26,Market,Latest Stock
 ,15/07/2019,Kwun Tong,"No. 55, King Palace Plaza (KT), King Yip Street, Kwun Tong, Kowloon",7,K(02),Approx. 180 sq.ft.,"For Rent $6,200",@$34,Market,Latest Stock
 ,15/07/2019,Yuen Long,"Shop 01 on G/F, G/F, Yee Fung Bldg., No.0031-0035A Yau San Street, Yuen Long, New Territories",-,-,Approx. 300 sq.ft.,"For Rent $58,000",@$193,Market,Latest Stock
 ,15/07/2019,Central,"No. 0002, 2 Queen Victoria Street, Queen Victoria Street, Central, Hong Kong",5,WF,"Approx. 1,000 sq.ft.","For Rent $30,000",@$30,Market,Latest Stock
 ,15/07/2019,Tsim Sha Tsui Central,"No. 0068-0072C, 68 Kimberley Road, Kimberley Road, Tsim Sha Tsui Central, Kowloon",LG,WF,"Approx. 8,890 sq.ft.","For Rent $533,400",@$60,Market,Latest Stock
 ,15/07/2019,Tsim Sha Tsui Central,"No. 0025-0031, Bcc Building, Carnarvon Road, Tsim Sha Tsui Central, Kowloon",10,WF,"Approx. 5,047 sq.ft.","For Rent $180,000",@$36,Market,Latest Stock
 ,15/07/2019,Mong Kok,"No. 0438, Tung Chun Commercial Centre, Shanghai Street, Mong Kok, Kowloon",18,5,Approx. 437 sq.ft.,"For Rent $11,362",@$26,Market,Latest Stock
 ,15/07/2019,Tsim Sha Tsui Central,"No. 0010, 10 Knutsford Terrace, Knutsford Terrace, Tsim Sha Tsui Central, Kowloon",11,C,"Approx. 1,628 sq.ft.","For Rent $44,000",@$27,Market,Latest Stock
 ,15/07/2019,Wan Chai,"No. 0213, Wu Chung House, Queen's Road East, Wan Chai, Hong Kong",22,19-20,"Approx. 1,163 sq.ft.","For Rent $52,335",@$45,Market,Latest Stock
 ,15/07/2019,Wan Chai,"No. 0213, Wu Chung House, Queen's Road East, Wan Chai, Hong Kong",22,17,"Approx. 2,068 sq.ft.","For Rent $82,720",@$40,Market,Latest Stock
 ,15/07/2019,Central,"No. 0009, Nine Queen's Road Central, Queen's Road Central, Central, Hong Kong",16,03A,"Approx. 1,890 sq.ft.","For Rent $160,000",@$85,Land Registry,Latest Stock
