 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,30/09/2019,Kwun Tong,"No. 0103, Peter Leung Industrial Building, Wai Yip Street, Kwun Tong, Kowloon",11,6,Approx. 394 sq.ft.,"For Rent $4,800",@$12,Market,Latest Stock
 ,30/09/2019,Cheung Sha Wan,"No. 5, Cheung Kong Factory Building, Cheung Shun Street, Cheung Sha Wan, Kowloon",6,A02,Approx. 960 sq.ft.,"For Rent $18,000",@$19,Market,Latest Stock
 ,30/09/2019,San Po Kong,"No. 0001, On Tin Centre, Sheung Hei Street, San Po Kong, Kowloon",20,1,"Approx. 1,871 sq.ft.","For Rent $46,775",@$25,Market,Latest Stock
 ,30/09/2019,Lantau Island,"No. 0002, Airport Freight Forwarding Centre, Chun Wan Road, Lantau Island, New Territories",1,1,"Approx. 13,296 sq.ft.","For Rent $600,332",@$45,Land Registry,Latest Stock
 ,30/09/2019,To Kwa Wan,"Shop  on G/F, G/F, The Zutten, No.0050 Ma Tau Kok Road, To Kwa Wan, Kowloon",-,-,"Approx. 9,758 sq.ft.","For Rent $324,370",@$33,Market,Latest Stock
 ,30/09/2019,Causeway Bay,"Unit  on 4/F, Yau Kwong Building, No.0418-0430 Hennessy Road, Causeway Bay, Hong Kong",-,-,"Approx. 6,500 sq.ft.","For Rent $280,000",@$43,Market,Latest Stock
 ,30/09/2019,Wan Chai,"No. 0338, Cnt Tower, Hennessy Road, Wan Chai, Hong Kong",25,E,Approx. 956 sq.ft.,"For Rent $36,000",@$38,Market,Latest Stock
 ,30/09/2019,Tsim Sha Tsui East,"No. 0001, Concordia Plaza, Science Museum Road, Tsim Sha Tsui East, Kowloon",25,1,"Approx. 1,158 sq.ft.","For Rent $52,110",@$45,Market,Latest Stock
 ,30/09/2019,Tsuen Wan,"No. 0001, Grand City Plaza, Sai Lau Kok Road, Tsuen Wan, New Territories",12,15,"Approx. 1,212 sq.ft.","For Rent $31,512",@$26,Market,Latest Stock
 ,30/09/2019,Ap Lei Chau,"No. 0010, Harbour Industrial Centre, Lee Hing Street, Ap Lei Chau, Hong Kong",11,16,"Approx. 2,099 sq.ft.","For Rent $30,000",@$14,Market,Latest Stock
 ,30/09/2019,Fo Tan,"No. 0001-0007, Wah Wai Industrial Building (FT), Wo Heung Street, Fo Tan, New Territories",2,B(02),Approx. 240 sq.ft.,"For Rent $5,000",@$21,Market,Latest Stock
 ,30/09/2019,Kwai Chung,"No. 88, Riley House, Lei Muk Road, Kwai Chung, New Territories",8,8,"Approx. 4,703 sq.ft.","For Rent $56,436",@$12,Land Registry,Latest Stock
 ,13/09/2019,Tsuen Wan,"Shop B06 on LEVEL 3, Waldorf Ctr, No.0130-0142 Castle Peak Road, Tsuen Wan, New Territories",-,-,Approx. 175 sq.ft.,"For Rent $12,000",@$69,Market,Latest Stock
 ,13/09/2019,Yuen Long,"Shop N on G/F, , No.0008 Chun Yin Square, Yuen Long, New Territories",-,-,"Approx. 1,500 sq.ft.","For Rent $29,000",@$19,Land Registry,Latest Stock
 ,13/09/2019,Fo Tan,"No. 0033-0035, Century Industrial Centre, Au Pui Wan Street, Fo Tan, New Territories",10,H,Approx. 841 sq.ft.,"For Rent $12,800",@$15,Market,Latest Stock
 ,13/09/2019,San Po Kong,"No. 3, Max Grand Plaza, Tai Yau Street, San Po Kong, Kowloon",28,J,"Approx. 1,180 sq.ft.","For Rent $38,230",@$32,Land Registry,Latest Stock
 ,13/09/2019,Chai Wan,"No. 0002, Hong Man Industrial Centre, Hong Man Street, Chai Wan, Hong Kong",5,01(05),Approx. 83 sq.ft.,"For Rent $3,500",@$42,Market,Latest Stock
 ,13/09/2019,Kwun Tong,"No. 0055, Hoi Luen Industrial Centre Block A, Hoi Yuen Road, Kwun Tong, Kowloon",2,26,Approx. 948 sq.ft.,"For Rent $16,800",@$18,Market,Latest Stock
 ,13/09/2019,Quarry Bay,"No. 0020, Westlands Centre, Westlands Road, Quarry Bay, Hong Kong",7,5,"Approx. 2,309 sq.ft.","For Rent $60,000",@$26,Market,Latest Stock
 ,13/09/2019,Tsim Sha Tsui West,"No. 0003, Star House, Salisbury Road, Tsim Sha Tsui West, Kowloon",6,31,Approx. 722 sq.ft.,"For Rent $19,494",@$27,Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui East,"No. 0063, Houston Centre, Mody Road, Tsim Sha Tsui East, Kowloon",10,11,"Approx. 1,293 sq.ft.","For Rent $49,134",@$38,Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui West,"No. 0017, Sands Building, Hankow Road, Tsim Sha Tsui West, Kowloon",6,8,Approx. 912 sq.ft.,"For Rent $45,600",@$50,Market,Latest Stock
 ,21/11/2018,Yau Ma Tei,"No. 0061, Sun Shine Center, Portland Street, Yau Ma Tei, Kowloon",12,B,Approx. 850 sq.ft.,"For Rent $21,250",@$25,Market,Latest Stock
 ,21/11/2018,North Point,"No. 0018, Carnival Commerical Building, Java Road, North Point, Hong Kong",7,6,Approx. 543 sq.ft.,"For Rent $14,998",@$28,Market,Latest Stock
 ,21/11/2018,Kowloon Bay,"No. 0008, Mega Cube, Wang Kwong Road, Kowloon Bay, Kowloon",6,18,Approx. 745 sq.ft.,"For Rent $16,390",@$22,Market,Latest Stock
 ,21/11/2018,Kowloon Bay,"No. 0008, Mega Cube, Wang Kwong Road, Kowloon Bay, Kowloon",6,23,Approx. 787 sq.ft.,"For Rent $17,314",@$22,Market,Latest Stock
 ,21/11/2018,Kwun Tong,"No. 0062, Camelpaint Building Block 1, Hoi Yuen Road, Kwun Tong, Kowloon",5,A(07),Approx. 88 sq.ft.,"For Rent $4,576",@$52,Market,Latest Stock
 ,21/11/2018,Fo Tan,"No. 0001, Goldfield Industrial Centre, Sui Wo Road, Fo Tan, New Territories",4,23,"Approx. 1,700 sq.ft.","For Rent $18,000",@$11,Market,Latest Stock
 ,21/11/2018,Mong Kok,"Shop B(144) on G/F, , No.0142-0146 Tung Choi Street, Mong Kok, Kowloon",-,-,Approx. 500 sq.ft.,"For Rent $120,000",@$240,Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui Central,"No. 0026, Cambridge House, Cameron Road, Tsim Sha Tsui Central, Kowloon",13,2,Approx. 828 sq.ft.,"For Rent $23,184",@$28,Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui Central,"No. 0021A, Taurus Building, Granville Road, Tsim Sha Tsui Central, Kowloon",14,1,Approx. 848 sq.ft.,"For Rent $30,528",@$36,Market,Latest Stock
 ,21/11/2018,Fo Tan,"No. 0034-0036, Veristrong Industrial Centre Block B, Au Pui Wan Street, Fo Tan, New Territories",13,7,"Approx. 1,343 sq.ft.","For Rent $16,116",@$12,Market,Latest Stock
 ,21/11/2018,Wong Chuk Hang,"No. 0031, Lee Fund Centre, Wong Chuk Hang Road, Wong Chuk Hang, Hong Kong",9,B,"Approx. 2,062 sq.ft.","For Rent $28,868",@$14,Market,Latest Stock
 ,21/11/2018,Chai Wan,"No. 0040, Fortune Factory Building A, Lee Chung Street, Chai Wan, Hong Kong",13,A03,"Approx. 3,613 sq.ft.","For Rent $43,356",@$12,Market,Latest Stock
 ,21/11/2018,Wan Chai,"Shop  on G/F, , No.0157 Hennessy Road, Wan Chai, Hong Kong",-,-,"Approx. 1,392 sq.ft.","For Rent $120,000",@$86,Market,Latest Stock
 ,21/11/2018,Causeway Bay,"Shop  on G/F, , No.0076 Percival Street, Causeway Bay, Hong Kong",-,-,Approx. 700 sq.ft.,"For Rent $850,000","@$1,214",Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui West,"No. 0033, Kowloon Centre, Ashley Road, Tsim Sha Tsui West, Kowloon",11,08-09,"Approx. 2,316 sq.ft.","For Rent $78,744",@$34,Market,Latest Stock
 ,21/11/2018,Wan Chai,"No. 0181, Tai Yau Plaza, Unknown, Wan Chai, Hong Kong",8,1,"Approx. 1,197 sq.ft.","For Rent $47,880",@$40,Market,Latest Stock
 ,21/11/2018,Tsim Sha Tsui Central,"No. 0002-0012, 8 Observatory Road, Observatory Road, Tsim Sha Tsui Central, Kowloon",16,01-02,"Approx. 4,766 sq.ft.","For Rent $219,236",@$46,Market,Latest Stock
 ,21/11/2018,Western,"No. 0144-0151, Singga Commercial Centre, Connaught Road West, Western, Hong Kong",38,3,Approx. 707 sq.ft.,"For Rent $20,001",@$28,Market,Latest Stock
 ,03/07/2019,Tsuen Wan,"No. 11-19, International Trade Centre, Sha Tsui Road, Tsuen Wan, New Territories",2,15,Approx. 650 sq.ft.,"For Rent $8,450",@$13,Market,Latest Stock
 ,03/07/2019,Shek Mun,"No. 0003, Kings Wing Plaza 1, On Kwan Street, Shek Mun, New Territories",18,L,"Approx. 1,816 sq.ft.","For Rent $63,560",@$35,Market,Latest Stock
 ,03/07/2019,Kwun Tong,"No. 0076, Joint Venture Factory Building, Hung To Road, Kwun Tong, Kowloon",2,B(12),Approx. 53 sq.ft.,"For Rent $3,200",@$60,Market,Latest Stock
 ,03/07/2019,Yau Ma Tei,"Unit  on 9/F, No.0575 Nathan Road, Yau Ma Tei, Kowloon",-,-,"Approx. 1,237 sq.ft.","For Rent $60,000",@$49,Market,Latest Stock
 ,21/06/2019,Cheung Sha Wan,"No. 883, Elite Industrial Centre, Cheung Sha Wan Road, Cheung Sha Wan, Kowloon",G,06(A02),Approx. 568 sq.ft.,"For Rent $34,080",@$60,Market,Latest Stock
 ,21/06/2019,Cheung Sha Wan,"No. 23-27, Alexandra Industrial Building, Wing Hong Street, Cheung Sha Wan, Kowloon",7,A(706),Approx. 414 sq.ft.,"For Rent $7,800",@$19,Market,Latest Stock
 ,21/06/2019,Shek Mun,"No. 1, Kings Wing Plaza 2, On Kwan Street, Shek Mun, New Territories",1,101(A24),Approx. 170 sq.ft.,"For Rent $10,500",@$62,Market,Latest Stock
 ,21/06/2019,Tai Po,"Shop A on G/F, , No.0001 Mei Sun Lane, Tai Po, New Territories",-,-,"Approx. 1,600 sq.ft.","For Rent $80,000",@$50,Market,Latest Stock
 ,21/06/2019,Wan Chai,"No. 0015, Mirage Tower, Thomson Road, Wan Chai, Hong Kong",16,WF,Approx. 921 sq.ft.,"For Rent $23,946",@$26,Market,Latest Stock
 ,21/06/2019,Tsuen Wan,"No. 0264-0298, Nan Fung Centre, Castle Peak Road Tsuen Wan, Tsuen Wan, New Territories",18,4,"Approx. 1,322 sq.ft.","For Rent $37,016",@$28,Market,Latest Stock
