 ,Instrument Date,District,Property,Floor,Unit,Area,Price,Price/sq.ft.,Source,
 ,11/09/2019,Jordan,"Shop  on 4/F & ROOF, Place 18, No.0018 Cheong Lok Street, Jordan, Kowloon",-,-,"Approx. 3,285 sq.ft.","For Rent $103,180",@$31,Market,Latest Stock
 ,11/09/2019,Tsim Sha Tsui,"Shop 218 on 2/F, China Hong Kong City, No.0033 Canton Road, Tsim Sha Tsui, Kowloon",-,-,Approx. 543 sq.ft.,"For Rent $65,160",@$120,Market,Latest Stock
 ,11/09/2019,Western,"Shop 53 on G/F, , Tung Hing Mansion, No.0041-0055 Belcher's Street, Western, Hong Kong",-,-,"Approx. 1,600 sq.ft.","For Rent $70,000",@$44,Land Registry,Latest Stock
 ,11/09/2019,Central,"No. 0050, Winway Building, Wellington Street, Central, Hong Kong",17,1,Approx. 880 sq.ft.,"For Rent $38,916",@$44,Land Registry,Latest Stock
 ,11/09/2019,To Kwa Wan,"No. 0003-0005, Lucky Building, San Ma Tau Street, To Kwa Wan, Kowloon",2,W/F,"Approx. 20,000 sq.ft.","For Rent $180,000",@$9,Market,Latest Stock
 ,11/09/2019,Kwai Chung,"No. 313-317, The Galaxy, Castle Peak Road, Kwai Chung, New Territories",6,2,"Approx. 1,086 sq.ft.","For Rent $16,000",@$15,Market,Latest Stock
 ,11/09/2019,Cheung Sha Wan,"No. 680, Lai Sun Commercial Centre, Cheung Sha Wan Road, Cheung Sha Wan, Kowloon",9,16-17,"Approx. 2,260 sq.ft.","For Rent $45,200",@$20,Market,Latest Stock
 ,11/09/2019,Shek Mun,"No. 0019, New Commerce Centre, On Sum Street, Shek Mun, New Territories",11,12,"Approx. 1,053 sq.ft.","For Rent $16,848",@$16,Market,Latest Stock
 ,29/08/2019,Cheung Sha Wan,"No. 23-27, Alexandra Industrial Building, Wing Hong Street, Cheung Sha Wan, Kowloon",5,A(25),Approx. 385 sq.ft.,"For Rent $7,200",@$19,Market,Latest Stock
 ,29/08/2019,Hung Hom,"No. 0021, Focal Industrial Centre B, Man Lok Street, Hung Hom, Kowloon",3,23-24,"Approx. 5,739 sq.ft.","For Rent $86,085",@$15,Market,Latest Stock
 ,29/08/2019,Cheung Sha Wan,"No. 10, Billion Plaza 2, Cheung Yue Street, Cheung Sha Wan, Kowloon",17,A06,Approx. 90 sq.ft.,"For Rent $4,750",@$53,Market,Latest Stock
 ,29/08/2019,Kwun Tong,"No. 0146, Mai Gar Industrial Building, Wai Yip Street, Kwun Tong, Kowloon",11,B(65),Approx. 270 sq.ft.,"For Rent $3,510",@$13,Market,Latest Stock
 ,29/08/2019,Cheung Sha Wan,"No. 483F-483G, Joy Fat Factory Building, Castle Peak Road, Cheung Sha Wan, Kowloon",5,B(12),Approx. 231 sq.ft.,"For Rent $4,750",@$21,Market,Latest Stock
 ,29/08/2019,To Kwa Wan,"No. 0033-0037, Ting Sun Plaza, Sheung Heung Road, To Kwa Wan, Kowloon",7,C,Approx. 800 sq.ft.,"For Rent $11,200",@$14,Market,Latest Stock
 ,29/08/2019,Tsuen Wan,"No. 9, Cable TV Tower, Hoi Shing Road, Tsuen Wan, New Territories",28,8,"Approx. 2,847 sq.ft.","For Rent $45,000",@$16,Market,Latest Stock
 ,29/08/2019,San Po Kong,"No. 0018, Lead On Industrial Building, Ng Fong Street, San Po Kong, Kowloon",8,(38),Approx. 189 sq.ft.,"For Rent $3,000",@$16,Market,Latest Stock
 ,29/08/2019,Kwun Tong,"No. 0001, 1 Hung To Road, Hung To Road, Kwun Tong, Kowloon",5,15,"Approx. 1,210 sq.ft.","For Rent $36,300",@$30,Market,Latest Stock
 ,29/08/2019,San Po Kong,"No. 0008, Lee Ka Industrial Building, Ng Fong Street, San Po Kong, Kowloon",11,A-B33,Approx. 249 sq.ft.,"For Rent $4,500",@$18,Market,Latest Stock
 ,29/08/2019,San Po Kong,"No. 0008, Lee Ka Industrial Building, Ng Fong Street, San Po Kong, Kowloon",11,C-D(36),Approx. 191 sq.ft.,"For Rent $3,500",@$18,Market,Latest Stock
 ,29/08/2019,San Po Kong,"No. 0008, Lee Ka Industrial Building, Ng Fong Street, San Po Kong, Kowloon",11,C-D(43),Approx. 234 sq.ft.,"For Rent $4,300",@$18,Market,Latest Stock
 ,18/06/2019,Sham Shui Po,"No. 0021, Cheung Fung Building, Cheung Sha Wan Road, Sham Shui Po, Kowloon",15,6,Approx. 270 sq.ft.,"For Rent $6,480",@$24,Market,Latest Stock
 ,18/06/2019,Cheung Sha Wan,"No. 0031, Hang Pont Commercial Building, Tonkin Street, Cheung Sha Wan, Kowloon",2,5,Approx. 456 sq.ft.,"For Rent $14,592",@$32,Market,Latest Stock
 ,18/06/2019,Kwun Tong,"No. 0064, South Asia Commercial Centre, Tsun Yip Street, Kwun Tong, Kowloon",4,W/F,"Approx. 6,525 sq.ft.","For Rent $137,025",@$21,Market,Latest Stock
 ,18/06/2019,Tsuen Wan,"No. 3, TML Tower, Hoi Shing Road, Tsuen Wan, New Territories",30,A05,"Approx. 1,885 sq.ft.","For Rent $45,000",@$24,Market,Latest Stock
 ,18/06/2019,Kwun Tong,"No. 0042, Treasure Centre, Hung To Road, Kwun Tong, Kowloon",16,5,Approx. 649 sq.ft.,"For Rent $14,000",@$22,Market,Latest Stock
